timestamp,server_id,cpu_usage,memory_usage,disk_io,network_traffic,request_count,error_rate,response_time_ms
2024-01-01 21:33:00,web_server_1,17.38,51.44,73.04,23.41,236,1.05,53.91
2024-01-01 21:34:00,web_server_1,5.51,49.87,66.81,19.21,193,0.65,63.28
2024-01-01 21:35:00,web_server_1,23.28,49.94,77.46,15.72,208,0.76,54.69
2024-01-01 21:36:00,web_server_1,11.57,49.74,83.51,16.39,225,0.79,51.41
2024-01-01 21:37:00,web_server_1,11.84,49.74,86.64,16.5,167,0.78,50.71
2024-01-01 21:38:00,web_server_1,20.57,51.55,90.62,9.93,199,0.75,44.27
2024-01-01 21:39:00,web_server_1,16.12,51.09,73.22,15.61,236,0.91,53.41
2024-01-01 21:40:00,web_server_1,14.37,52.09,84.18,11.42,194,0.6,58.5
2024-01-01 21:41:00,web_server_1,10.74,45.44,75.3,12.6,161,0.87,38.16
2024-01-01 21:42:00,web_server_1,15.22,53.46,84.01,21.48,194,0.81,60.54
2024-01-01 21:43:00,web_server_1,20.39,47.94,76.34,4.84,204,1.0,45.52
2024-01-01 21:44:00,web_server_1,17.22,50.17,46.85,23.22,191,1.11,61.13
2024-01-01 21:45:00,web_server_1,12.44,49.04,71.45,14.04,222,0.44,64.74
2024-01-01 21:46:00,web_server_1,14.99,57.17,78.44,22.05,204,0.83,55.97
2024-01-01 21:47:00,web_server_1,9.86,49.46,75.04,19.56,228,0.45,78.18
2024-01-01 21:48:00,web_server_1,8.0,49.02,74.03,12.22,192,0.75,49.02
2024-01-01 21:49:00,web_server_1,12.06,48.93,63.61,17.88,213,0.89,48.78
2024-01-01 21:50:00,web_server_1,16.45,49.25,72.04,16.57,252,0.74,62.15
2024-01-01 21:51:00,web_server_1,13.76,50.51,62.37,21.98,190,0.74,50.96
2024-01-01 21:52:00,web_server_1,16.4,49.83,48.64,12.26,230,0.86,49.41
2024-01-01 21:53:00,web_server_1,17.16,49.12,82.55,28.9,215,0.93,58.06
2024-01-01 21:54:00,web_server_1,5.96,46.9,95.43,23.11,216,0.59,66.84
2024-01-01 21:55:00,web_server_1,11.89,51.87,84.85,20.25,196,0.63,48.36
2024-01-01 21:56:00,web_server_1,19.85,51.21,60.73,25.34,139,1.21,61.21
2024-01-01 21:57:00,web_server_1,22.15,54.91,71.32,6.17,247,0.83,61.16
2024-01-01 21:58:00,web_server_1,17.17,54.92,74.89,27.86,216,0.53,55.56
2024-01-01 21:59:00,web_server_1,5.33,52.26,63.44,14.28,188,0.36,46.93
2024-01-01 22:00:00,web_server_1,7.6,54.77,51.82,10.21,140,0.13,58.08
2024-01-01 22:01:00,web_server_1,16.9,55.3,59.87,13.42,188,0.73,44.88
2024-01-01 22:02:00,web_server_1,14.86,50.22,70.28,15.62,155,1.0,54.21
2024-01-01 22:03:00,web_server_1,14.28,49.9,53.91,11.75,168,0.77,69.98
2024-01-01 22:04:00,web_server_1,16.5,53.42,83.3,11.72,155,0.92,68.69
2024-01-01 22:05:00,web_server_1,9.46,48.45,65.0,15.81,143,0.9,64.65
2024-01-01 22:06:00,web_server_1,10.39,52.62,63.22,17.58,163,0.83,59.7
2024-01-01 22:07:00,web_server_1,11.59,50.45,76.7,8.63,167,0.81,53.64
2024-01-01 22:08:00,web_server_1,8.22,55.24,67.93,17.59,151,0.59,60.29
2024-01-01 22:09:00,web_server_1,7.72,47.84,57.09,4.65,177,0.84,45.96
2024-01-01 22:10:00,web_server_1,6.58,56.66,62.67,17.02,200,0.5,49.52
2024-01-01 22:11:00,web_server_1,11.31,45.06,61.08,13.41,200,0.4,56.6
2024-01-01 22:12:00,web_server_1,11.48,52.28,75.61,10.91,180,0.55,68.79
2024-01-01 22:13:00,web_server_1,7.96,53.13,70.28,18.76,198,0.81,58.44
2024-01-01 22:14:00,web_server_1,8.57,44.86,74.44,20.47,201,0.6,46.48
2024-01-01 22:15:00,web_server_1,7.96,51.31,72.51,9.59,173,0.44,60.26
2024-01-01 22:16:00,web_server_1,11.13,53.59,50.31,12.31,194,0.48,51.05
2024-01-01 22:17:00,web_server_1,12.27,48.82,86.79,15.84,184,0.96,61.0
2024-01-01 22:18:00,web_server_1,0.69,53.13,56.83,8.93,155,0.53,61.34
2024-01-01 22:19:00,web_server_1,6.29,49.75,62.66,10.76,162,0.48,50.05
2024-01-01 22:20:00,web_server_1,10.01,48.3,79.83,12.98,179,0.63,41.7
2024-01-01 22:21:00,web_server_1,3.61,46.06,88.12,13.58,174,0.4,50.5
2024-01-01 22:22:00,web_server_1,12.31,52.84,68.42,19.86,155,0.88,68.24
2024-01-01 22:23:00,web_server_1,12.15,50.91,84.18,8.67,179,0.8,70.92
2024-01-01 22:24:00,web_server_1,9.57,53.81,78.51,13.09,175,0.52,66.6
2024-01-01 22:25:00,web_server_1,12.46,47.27,75.35,17.52,153,0.71,30.53
2024-01-01 22:26:00,web_server_1,9.97,52.46,71.32,15.08,139,0.44,46.42
2024-01-01 22:27:00,web_server_1,7.28,46.5,61.68,14.94,159,0.89,61.02
2024-01-01 22:28:00,web_server_1,7.03,50.39,64.87,9.04,175,0.45,54.05
2024-01-01 22:29:00,web_server_1,8.28,55.16,79.95,10.69,203,0.73,56.44
2024-01-01 22:30:00,web_server_1,8.3,51.24,72.38,17.29,196,0.68,63.03
2024-01-01 22:31:00,web_server_1,13.33,47.92,77.95,15.48,163,0.78,49.85
2024-01-01 22:32:00,web_server_1,17.26,50.07,65.53,19.4,176,0.97,65.44
2024-01-01 22:33:00,web_server_1,6.58,50.65,68.82,9.98,191,0.68,53.03
2024-01-01 22:34:00,web_server_1,8.93,50.02,71.07,14.66,204,0.89,54.18
2024-01-01 22:35:00,web_server_1,5.23,50.19,59.61,11.25,199,0.51,54.08
2024-01-01 22:36:00,web_server_1,12.74,48.29,71.13,7.42,209,0.97,55.2
2024-01-01 22:37:00,web_server_1,21.77,52.75,71.1,18.2,192,0.88,60.44
2024-01-01 22:38:00,web_server_1,10.89,46.08,66.19,6.32,206,0.62,51.97
2024-01-01 22:39:00,web_server_1,11.95,56.55,65.89,17.25,149,0.47,52.32
2024-01-01 22:40:00,web_server_1,9.49,50.43,79.06,8.97,196,0.88,43.77
2024-01-01 22:41:00,web_server_1,7.44,53.5,84.58,11.77,152,0.48,46.33
2024-01-01 22:42:00,web_server_1,11.02,49.0,88.44,12.45,179,1.19,66.35
2024-01-01 22:43:00,web_server_1,8.72,54.28,79.79,23.03,149,1.09,53.84
2024-01-01 22:44:00,web_server_1,14.82,52.22,62.61,12.74,163,0.96,64.27
2024-01-01 22:45:00,web_server_1,11.41,47.75,59.38,2.19,162,0.65,49.47
2024-01-01 22:46:00,web_server_1,19.3,53.83,67.24,8.37,170,0.66,58.92
2024-01-01 22:47:00,web_server_1,10.61,50.6,72.26,12.18,135,0.93,65.23
2024-01-01 22:48:00,web_server_1,14.38,49.76,66.13,14.46,190,0.63,58.79
2024-01-01 22:49:00,web_server_1,18.88,47.74,54.81,14.43,171,0.73,82.95
2024-01-01 22:50:00,web_server_1,7.48,48.85,82.1,16.12,223,0.92,55.94
2024-01-01 22:51:00,web_server_1,10.29,48.16,74.5,9.33,185,0.97,47.42
2024-01-01 22:52:00,web_server_1,7.57,48.2,72.09,9.9,196,0.37,63.77
2024-01-01 22:53:00,web_server_1,10.94,47.87,60.48,13.1,164,0.34,52.53
2024-01-01 22:54:00,web_server_1,6.3,50.2,85.07,17.43,148,0.89,51.07
2024-01-01 22:55:00,web_server_1,15.45,48.43,68.6,16.47,162,0.85,73.55
2024-01-01 22:56:00,web_server_1,7.39,49.66,69.92,17.96,196,0.56,65.89
2024-01-01 22:57:00,web_server_1,8.27,49.17,80.12,12.01,164,0.29,67.01
2024-01-01 22:58:00,web_server_1,11.69,51.78,74.89,12.72,176,0.5,72.78
2024-01-01 22:59:00,web_server_1,12.47,50.6,67.61,14.6,192,0.5,64.93
2024-01-01 23:00:00,web_server_1,5.38,50.48,61.11,5.58,143,0.37,36.73
2024-01-01 23:01:00,web_server_1,14.83,46.77,57.17,8.17,136,1.11,51.59
2024-01-01 23:02:00,web_server_1,7.63,48.69,62.05,0.0,150,0.85,47.62
2024-01-01 23:03:00,web_server_1,0.0,51.54,57.38,13.87,140,0.18,45.83
2024-01-01 23:04:00,web_server_1,10.91,49.44,59.47,7.76,144,0.66,54.21
2024-01-01 23:05:00,web_server_1,9.44,48.66,74.59,10.25,161,0.7,56.8
2024-01-01 23:06:00,web_server_1,0.0,50.89,60.07,5.92,136,0.64,48.11
2024-01-01 23:07:00,web_server_1,3.6,46.74,82.42,0.0,195,0.77,57.58
2024-01-01 23:08:00,web_server_1,4.29,52.82,56.09,2.2,165,0.62,46.52
2024-01-01 23:09:00,web_server_1,8.23,56.85,78.72,3.52,146,0.66,67.24
2024-01-01 23:10:00,web_server_1,5.45,48.7,53.93,7.2,135,0.69,52.17
2024-01-01 23:11:00,web_server_1,9.12,51.51,54.69,10.08,189,0.68,71.73
2024-01-01 23:12:00,web_server_1,5.86,55.02,62.81,11.09,142,0.76,57.25
2024-01-01 23:13:00,web_server_1,12.87,50.73,60.69,1.6,170,0.81,73.52
2024-01-01 23:14:00,web_server_1,13.92,53.29,80.33,12.38,133,0.57,56.79
2024-01-01 23:15:00,web_server_1,11.44,51.16,57.24,6.66,184,0.92,65.43
2024-01-01 23:16:00,web_server_1,13.96,46.78,79.83,8.03,157,0.92,52.5
2024-01-01 23:17:00,web_server_1,7.63,46.45,58.63,7.23,168,0.51,55.11
2024-01-01 23:18:00,web_server_1,2.09,49.86,62.65,14.32,130,0.74,35.83
2024-01-01 23:19:00,web_server_1,11.77,46.04,70.25,18.44,141,0.65,64.16
2024-01-01 23:20:00,web_server_1,14.74,53.11,48.67,6.93,133,0.84,57.67
2024-01-01 23:21:00,web_server_1,4.76,48.97,71.83,4.49,153,0.78,55.75
2024-01-01 23:22:00,web_server_1,3.04,56.28,67.89,15.27,141,0.37,43.95
2024-01-01 23:23:00,web_server_1,5.57,46.58,72.19,12.68,174,0.69,54.79
2024-01-01 23:24:00,web_server_1,1.76,47.88,78.36,8.48,139,0.36,40.52
2024-01-01 23:25:00,web_server_1,9.73,49.66,59.39,7.03,169,0.76,40.56
2024-01-01 23:26:00,web_server_1,0.0,49.17,50.87,12.37,160,0.61,32.04
2024-01-01 23:27:00,web_server_1,0.62,48.55,60.76,1.4,173,0.28,42.69
2024-01-01 23:28:00,web_server_1,4.67,50.15,74.94,12.3,171,0.91,60.07
2024-01-01 23:29:00,web_server_1,14.6,56.35,79.13,13.54,178,0.71,35.25
2024-01-01 23:30:00,web_server_1,7.03,50.84,63.57,1.56,177,0.83,38.6
2024-01-01 23:31:00,web_server_1,14.02,50.93,62.29,8.52,154,0.76,71.06
2024-01-01 23:32:00,web_server_1,18.73,50.38,59.26,11.92,141,0.58,59.4
2024-01-01 23:33:00,web_server_1,11.65,52.39,71.77,10.81,121,0.8,51.37
2024-01-01 23:34:00,web_server_1,8.24,45.24,62.73,11.52,179,0.57,41.42
2024-01-01 23:35:00,web_server_1,11.88,54.86,74.09,3.54,107,0.8,77.2
2024-01-01 23:36:00,web_server_1,14.71,52.3,49.74,8.84,129,0.89,60.62
2024-01-01 23:37:00,web_server_1,4.24,48.13,49.6,9.42,146,0.71,63.1
2024-01-01 23:38:00,web_server_1,9.05,51.57,57.31,2.81,124,0.57,55.35
2024-01-01 23:39:00,web_server_1,5.82,51.3,59.05,3.92,143,0.86,71.12
2024-01-01 23:40:00,web_server_1,5.47,51.53,80.86,1.5,124,0.8,62.15
2024-01-01 23:41:00,web_server_1,3.97,47.12,55.45,10.87,137,0.66,42.78
2024-01-01 23:42:00,web_server_1,0.0,52.46,52.94,4.01,152,0.64,60.94
2024-01-01 23:43:00,web_server_1,5.11,52.92,81.54,0.0,172,0.83,64.14
2024-01-01 23:44:00,web_server_1,0.0,47.39,66.3,0.0,143,0.89,45.79
2024-01-01 23:45:00,web_server_1,12.84,44.17,62.03,7.05,151,0.46,46.66
2024-01-01 23:46:00,web_server_1,8.89,48.34,74.01,11.38,135,0.71,49.7
2024-01-01 23:47:00,web_server_1,5.21,49.29,67.43,6.15,127,0.43,46.49
2024-01-01 23:48:00,web_server_1,0.0,51.2,67.55,11.1,191,0.48,60.73
2024-01-01 23:49:00,web_server_1,10.05,51.99,59.05,10.97,101,0.57,68.63
2024-01-01 23:50:00,web_server_1,5.07,48.1,51.64,4.27,157,0.31,38.87
2024-01-01 23:51:00,web_server_1,15.81,48.21,62.82,5.48,143,0.78,44.24
2024-01-01 23:52:00,web_server_1,3.22,49.12,70.83,11.33,134,0.79,46.02
2024-01-01 23:53:00,web_server_1,11.03,49.61,64.26,14.9,148,0.86,58.24
2024-01-01 23:54:00,web_server_1,6.74,52.01,52.94,8.38,111,1.02,38.93
2024-01-01 23:55:00,web_server_1,7.75,47.09,48.77,0.0,179,0.3,71.99
2024-01-01 23:56:00,web_server_1,8.57,51.25,69.16,3.01,175,0.59,58.93
2024-01-01 23:57:00,web_server_1,5.65,47.6,50.8,10.06,169,0.81,38.8
2024-01-01 23:58:00,web_server_1,4.28,51.13,59.01,16.81,186,0.63,49.66
2024-01-01 23:59:00,web_server_1,2.58,51.1,69.39,9.12,171,0.53,54.29
2024-01-01 00:00:00,api_server_1,0.96,32.18,68.2,11.34,113,0.27,45.33
2024-01-01 00:01:00,api_server_1,0.0,40.18,56.34,9.74,154,0.55,48.89
2024-01-01 00:02:00,api_server_1,11.19,32.53,54.96,11.97,133,0.49,53.84
2024-01-01 00:03:00,api_server_1,5.2,40.05,54.36,10.86,71,0.34,56.84
2024-01-01 00:04:00,api_server_1,2.77,37.84,53.9,1.82,119,0.38,52.88
2024-01-01 00:05:00,api_server_1,10.99,32.84,57.02,9.79,106,0.4,58.06
2024-01-01 00:06:00,api_server_1,0.01,39.12,55.05,10.57,158,0.66,51.62
2024-01-01 00:07:00,api_server_1,4.44,34.85,62.34,8.32,123,0.42,30.27
2024-01-01 00:08:00,api_server_1,19.46,33.0,50.07,1.68,125,0.87,82.77
2024-01-01 00:09:00,api_server_1,11.18,33.19,60.55,4.59,109,1.05,69.24
2024-01-01 00:10:00,api_server_1,3.71,35.76,51.04,9.33,160,0.38,47.57
2024-01-01 00:11:00,api_server_1,0.0,35.14,51.73,13.8,148,0.95,36.2
2024-01-01 00:12:00,api_server_1,3.9,35.29,61.44,3.03,154,0.57,44.49
2024-01-01 00:13:00,api_server_1,8.47,36.06,65.33,3.85,120,1.07,71.27
2024-01-01 00:14:00,api_server_1,5.33,35.52,38.29,7.37,132,0.87,64.66
2024-01-01 00:15:00,api_server_1,0.0,38.89,65.03,14.05,138,0.56,50.22
2024-01-01 00:16:00,api_server_1,8.38,32.95,51.81,5.21,147,0.65,72.44
2024-01-01 00:17:00,api_server_1,7.27,33.39,54.19,15.26,90,0.72,26.61
2024-01-01 00:18:00,api_server_1,8.07,37.59,39.71,5.83,131,0.58,47.18
2024-01-01 00:19:00,api_server_1,13.16,32.91,49.68,0.0,66,0.62,57.83
2024-01-01 00:20:00,api_server_1,14.83,28.98,64.68,4.35,141,1.04,52.1
2024-01-01 00:21:00,api_server_1,7.37,31.94,60.99,12.99,126,0.63,51.7
2024-01-01 00:22:00,api_server_1,1.16,38.43,79.29,11.07,120,0.5,20.03
2024-01-01 00:23:00,api_server_1,13.3,35.46,47.11,2.97,156,0.46,51.82
2024-01-01 00:24:00,api_server_1,2.3,37.49,64.96,19.11,171,0.68,54.23
2024-01-01 00:25:00,api_server_1,1.01,37.41,66.09,3.43,121,0.43,46.1
2024-01-01 00:26:00,api_server_1,1.4,39.11,59.23,0.0,111,0.37,42.17
2024-01-01 00:27:00,api_server_1,0.0,30.42,52.46,0.8,133,0.68,46.34
2024-01-01 00:28:00,api_server_1,14.2,37.86,48.34,2.1,136,1.06,55.45
2024-01-01 00:29:00,api_server_1,3.5,36.0,50.92,14.21,140,0.31,60.67
2024-01-01 00:30:00,api_server_1,7.07,33.16,33.41,1.45,107,0.56,59.6
2024-01-01 00:31:00,api_server_1,14.31,30.35,62.18,0.0,136,0.41,58.14
2024-01-01 00:32:00,api_server_1,0.0,38.95,64.61,3.15,114,0.26,42.89
2024-01-01 00:33:00,api_server_1,4.63,32.31,55.16,6.45,143,0.41,36.83
2024-01-01 00:34:00,api_server_1,2.55,40.54,36.62,1.88,127,0.92,50.92
2024-01-01 00:35:00,api_server_1,1.0,34.0,80.35,9.4,115,0.59,24.52
2024-01-01 00:36:00,api_server_1,0.0,34.51,44.98,3.17,114,0.8,48.78
2024-01-01 00:37:00,api_server_1,1.64,36.6,71.67,3.47,114,0.87,54.04
2024-01-01 00:38:00,api_server_1,6.78,41.29,64.84,6.93,109,0.44,27.98
2024-01-01 00:39:00,api_server_1,1.66,35.82,60.29,14.57,103,0.12,41.6
2024-01-01 00:40:00,api_server_1,9.42,33.31,56.94,5.04,135,0.55,54.5
2024-01-01 00:41:00,api_server_1,10.93,34.83,50.94,6.33,92,0.96,49.47
2024-01-01 00:42:00,api_server_1,0.0,39.85,56.06,0.0,122,0.47,46.07
2024-01-01 00:43:00,api_server_1,6.44,31.69,55.14,2.47,147,0.59,51.3
2024-01-01 00:44:00,api_server_1,0.0,30.38,82.82,5.51,108,0.74,56.79
2024-01-01 00:45:00,api_server_1,18.8,33.28,57.33,16.43,123,0.8,49.04
2024-01-01 00:46:00,api_server_1,0.0,36.21,47.97,7.08,104,0.39,45.6
2024-01-01 00:47:00,api_server_1,0.0,32.41,65.35,0.0,100,0.26,44.16
2024-01-01 00:48:00,api_server_1,9.08,40.73,36.62,6.34,134,0.88,66.24
2024-01-01 00:49:00,api_server_1,9.57,30.12,45.3,11.2,134,0.77,61.44
2024-01-01 00:50:00,api_server_1,3.72,35.14,65.42,0.0,106,0.67,48.81
2024-01-01 00:51:00,api_server_1,2.26,35.54,54.6,3.87,156,0.58,42.88
2024-01-01 00:52:00,api_server_1,10.78,32.66,83.79,3.57,120,1.03,39.26
2024-01-01 00:53:00,api_server_1,10.29,33.36,71.4,12.05,134,0.6,65.78
2024-01-01 00:54:00,api_server_1,4.73,35.95,72.67,1.01,121,0.33,38.41
2024-01-01 00:55:00,api_server_1,8.31,37.39,66.49,7.28,125,0.63,67.25
2024-01-01 00:56:00,api_server_1,0.0,36.82,40.89,15.59,134,0.28,59.07
2024-01-01 00:57:00,api_server_1,0.0,42.98,60.42,10.78,153,0.72,61.18
2024-01-01 00:58:00,api_server_1,11.09,36.93,41.94,11.65,112,0.69,65.08
2024-01-01 00:59:00,api_server_1,4.3,32.09,48.75,7.24,124,0.56,60.76
2024-01-01 01:00:00,api_server_1,4.27,35.14,70.25,6.49,114,0.49,39.12
2024-01-01 01:01:00,api_server_1,9.34,36.42,39.18,0.0,88,0.48,67.92
2024-01-01 01:02:00,api_server_1,2.85,30.99,56.32,0.0,136,0.38,34.71
2024-01-01 01:03:00,api_server_1,5.95,37.49,48.32,0.0,131,0.74,46.68
2024-01-01 01:04:00,api_server_1,8.04,34.7,38.24,5.12,94,0.53,50.87
2024-01-01 01:05:00,api_server_1,3.85,36.49,56.37,0.0,121,0.39,48.26
2024-01-01 01:06:00,api_server_1,4.55,31.71,67.4,8.75,118,0.66,59.95
2024-01-01 01:07:00,api_server_1,0.0,33.92,44.99,5.23,115,0.36,50.47
2024-01-01 01:08:00,api_server_1,5.08,42.13,52.85,0.0,77,0.01,57.33
2024-01-01 01:09:00,api_server_1,4.3,35.91,70.78,8.78,88,0.66,41.52
2024-01-01 01:10:00,api_server_1,4.02,37.02,63.83,0.0,63,0.54,57.54
2024-01-01 01:11:00,api_server_1,5.8,35.73,55.84,11.95,63,0.76,71.34
2024-01-01 01:12:00,api_server_1,9.5,37.44,60.96,1.09,99,0.26,59.17
2024-01-01 01:13:00,api_server_1,0.19,35.99,53.72,0.0,98,0.53,55.26
2024-01-01 01:14:00,api_server_1,0.13,39.65,69.41,0.0,128,0.4,47.13
2024-01-01 01:15:00,api_server_1,6.42,33.05,63.36,0.0,96,0.57,39.99
2024-01-01 01:16:00,api_server_1,10.3,38.58,59.87,1.94,130,0.66,66.12
2024-01-01 01:17:00,api_server_1,3.54,31.56,54.26,0.0,115,0.7,55.46
2024-01-01 01:18:00,api_server_1,0.0,36.21,44.25,3.74,139,0.55,52.06
2024-01-01 01:19:00,api_server_1,0.0,29.24,51.82,0.99,111,0.63,59.27
2024-01-01 01:20:00,api_server_1,0.0,35.94,48.26,4.06,104,0.5,60.6
2024-01-01 01:21:00,api_server_1,0.0,33.69,38.7,4.67,96,0.79,59.58
2024-01-01 01:22:00,api_server_1,6.27,35.67,60.56,7.11,116,0.59,56.1
2024-01-01 01:23:00,api_server_1,0.05,37.17,34.76,11.92,109,0.25,48.78
2024-01-01 01:24:00,api_server_1,12.6,31.34,57.04,0.46,116,0.64,62.83
2024-01-01 01:25:00,api_server_1,2.67,34.28,49.57,9.43,99,0.2,55.92
2024-01-01 01:26:00,api_server_1,2.86,31.78,32.69,0.0,107,0.79,66.82
2024-01-01 01:27:00,api_server_1,3.53,28.88,50.17,0.0,142,0.48,44.58
2024-01-01 01:28:00,api_server_1,8.08,40.79,53.7,2.87,132,0.76,64.35
2024-01-01 01:29:00,api_server_1,0.0,34.58,44.07,0.0,117,0.26,44.03
2024-01-01 01:30:00,api_server_1,0.0,34.2,67.43,2.03,130,0.24,40.15
2024-01-01 01:31:00,api_server_1,12.22,32.87,56.08,2.72,98,0.75,49.4
2024-01-01 01:32:00,api_server_1,5.06,32.45,43.63,0.0,118,0.6,33.06
2024-01-01 01:33:00,api_server_1,1.61,36.13,51.07,9.54,130,0.63,44.0
2024-01-01 01:34:00,api_server_1,2.23,38.77,75.65,7.24,108,0.26,38.36
2024-01-01 01:35:00,api_server_1,9.68,41.32,66.0,0.0,116,0.82,79.41
2024-01-01 01:36:00,api_server_1,13.28,39.41,60.37,7.11,146,0.88,63.24
2024-01-01 01:37:00,api_server_1,4.72,35.66,37.66,8.53,128,0.34,55.43
2024-01-01 01:38:00,api_server_1,3.34,36.27,62.38,0.0,71,0.73,55.29
2024-01-01 01:39:00,api_server_1,10.55,34.89,45.12,1.2,127,0.65,46.36
2024-01-01 01:40:00,api_server_1,9.33,41.86,65.47,4.52,129,0.91,52.57
2024-01-01 01:41:00,api_server_1,1.65,35.8,48.76,0.73,93,0.37,62.16
2024-01-01 01:42:00,api_server_1,6.94,32.87,50.28,2.23,119,0.59,68.65
2024-01-01 01:43:00,api_server_1,4.46,35.97,58.99,10.19,107,0.4,55.93
2024-01-01 01:44:00,api_server_1,0.0,33.88,66.12,0.76,67,0.43,65.68
2024-01-01 01:45:00,api_server_1,3.51,29.58,46.69,5.06,135,0.52,51.41
2024-01-01 01:46:00,api_server_1,0.0,27.9,42.19,2.34,115,0.71,47.56
2024-01-01 01:47:00,api_server_1,0.0,33.49,52.17,3.11,101,0.35,53.18
2024-01-01 01:48:00,api_server_1,0.0,40.63,37.59,6.04,115,0.31,39.93
2024-01-01 01:49:00,api_server_1,1.31,31.62,64.39,12.08,122,0.62,45.77
2024-01-01 01:50:00,api_server_1,3.76,37.59,56.34,0.0,104,0.32,62.82
2024-01-01 01:51:00,api_server_1,0.0,38.36,58.53,0.0,157,0.57,43.39
2024-01-01 01:52:00,api_server_1,4.0,33.67,65.58,5.42,115,0.65,46.58
2024-01-01 01:53:00,api_server_1,0.0,32.62,61.73,3.04,141,0.3,50.57
2024-01-01 01:54:00,api_server_1,1.57,32.97,63.12,2.18,110,0.89,61.24
2024-01-01 01:55:00,api_server_1,3.04,31.66,39.64,0.0,136,0.54,25.18
2024-01-01 01:56:00,api_server_1,9.56,34.48,45.61,0.0,97,0.43,59.32
2024-01-01 01:57:00,api_server_1,10.15,36.73,59.15,3.31,114,0.67,50.91
2024-01-01 01:58:00,api_server_1,0.0,38.08,61.1,2.25,96,0.68,55.1
2024-01-01 01:59:00,api_server_1,6.72,33.53,62.9,11.34,103,0.61,38.65
2024-01-01 02:00:00,api_server_1,0.0,34.72,50.54,0.0,85,0.74,63.79
2024-01-01 02:01:00,api_server_1,4.29,35.15,55.48,0.03,121,0.42,49.19
2024-01-01 02:02:00,api_server_1,9.73,33.35,43.23,0.0,95,0.57,45.76
2024-01-01 02:03:00,api_server_1,9.97,37.31,54.38,2.11,93,0.58,38.35
2024-01-01 02:04:00,api_server_1,2.76,35.25,34.96,2.81,128,0.64,47.84
2024-01-01 02:05:00,api_server_1,7.2,35.21,33.66,0.0,69,0.68,50.74
2024-01-01 02:06:00,api_server_1,1.79,35.49,36.45,5.52,105,0.49,61.18
2024-01-01 02:07:00,api_server_1,0.0,40.89,75.15,9.54,116,0.04,37.73
2024-01-01 02:08:00,api_server_1,7.22,31.13,52.92,0.0,90,0.81,51.9
2024-01-01 02:09:00,api_server_1,5.31,34.08,70.18,4.12,114,0.87,40.78
2024-01-01 02:10:00,api_server_1,0.0,34.62,59.87,4.28,92,0.32,50.39
2024-01-01 02:11:00,api_server_1,7.34,30.48,43.0,4.51,121,0.51,43.43
2024-01-01 02:12:00,api_server_1,1.15,34.0,65.81,0.0,137,0.42,54.06
2024-01-01 02:13:00,api_server_1,2.62,33.88,32.76,0.0,37,0.78,56.09
2024-01-01 02:14:00,api_server_1,10.37,35.37,58.47,6.61,107,0.56,55.85
2024-01-01 02:15:00,api_server_1,0.0,34.14,73.05,2.01,87,0.6,40.57
2024-01-01 02:16:00,api_server_1,1.0,33.74,46.42,6.29,82,0.69,46.1
2024-01-01 02:17:00,api_server_1,4.73,31.91,48.04,5.65,131,0.75,62.1
2024-01-01 02:18:00,api_server_1,0.0,36.93,40.6,12.66,104,0.43,46.43
2024-01-01 02:19:00,api_server_1,8.09,36.87,46.11,0.0,69,0.8,67.84
2024-01-01 02:20:00,api_server_1,9.98,36.98,61.73,6.33,132,0.77,74.39
2024-01-01 02:21:00,api_server_1,1.85,30.05,54.81,0.0,90,0.78,54.71
2024-01-01 02:22:00,api_server_1,0.0,38.46,60.79,0.0,107,0.33,35.8
2024-01-01 02:23:00,api_server_1,8.33,29.34,48.9,5.66,75,0.88,61.13
2024-01-01 02:24:00,api_server_1,0.0,38.24,52.12,0.0,71,0.68,51.43
2024-01-01 02:25:00,api_server_1,0.0,33.84,35.51,10.79,102,0.71,55.62
2024-01-01 02:26:00,api_server_1,6.09,26.25,60.9,3.9,131,0.75,54.0
2024-01-01 02:27:00,api_server_1,0.0,32.61,66.88,2.85,76,0.56,50.97
2024-01-01 02:28:00,api_server_1,2.88,34.69,46.6,0.0,104,0.55,47.41
2024-01-01 02:29:00,api_server_1,0.0,42.63,56.27,0.0,102,0.51,38.26
2024-01-01 02:30:00,api_server_1,2.05,36.1,40.64,0.17,102,0.59,59.14
2024-01-01 02:31:00,api_server_1,3.92,29.79,47.09,0.0,72,0.8,49.12
2024-01-01 02:32:00,api_server_1,0.0,37.75,56.14,3.94,90,0.46,47.34
2024-01-01 02:33:00,api_server_1,0.47,36.91,50.7,0.0,112,0.26,48.37
2024-01-01 02:34:00,api_server_1,0.0,34.99,60.68,4.16,107,0.76,59.75
2024-01-01 02:35:00,api_server_1,7.21,33.85,51.81,1.4,127,0.53,71.11
2024-01-01 02:36:00,api_server_1,3.22,35.85,59.31,2.96,98,0.41,59.28
2024-01-01 02:37:00,api_server_1,0.0,36.6,59.87,0.0,137,0.57,54.96
2024-01-01 02:38:00,api_server_1,0.0,37.94,56.8,0.0,120,0.82,60.47
2024-01-01 02:39:00,api_server_1,0.0,41.06,64.63,0.0,114,0.26,41.92
2024-01-01 02:40:00,api_server_1,4.36,36.91,47.52,5.6,92,0.73,50.95
2024-01-01 02:41:00,api_server_1,1.33,34.74,45.74,0.0,114,0.46,65.04
2024-01-01 02:42:00,api_server_1,7.11,32.04,72.86,5.81,101,0.56,51.75
